Date,LocationID,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,PUT_fare,DO_passenger,DOTripDistance_count,DropOff_count,DO_fare,DOT_fare
2020-09,211,8959.0,16025.44,30,70007.79000000001,105704.69,12484.0,22412.41,8705,99646.99,150950.08000000002
2020-09,224,3539.0,6858.89,30,30894.65,44930.23,8636.0,14389.3,6048,62803.14,97491.79000000001
2020-09,229,43158.0,62561.91,30,287754.06,452564.54,41791.0,56233.229999999996,29532,274887.56,436108.05
2020-09,230,29628.0,50774.41,30,223822.19,338791.18,23491.0,32089.12,16505,150698.02,236031.04
2020-09,231,18707.0,43934.97,30,181376.8,258778.78,22674.0,52759.94,15921,214135.96,310251.17
2020-09,232,2294.0,7699.86,30,35298.96,44282.52,10246.0,24847.46,7282,103106.2,141694.57
2020-09,233,26487.0,42615.27,30,190461.24,292110.7,28856.0,41651.56,20479,193003.09,305740.16000000003
2020-09,234,47579.0,71434.13,30,335618.05,519038.57,38896.0,52913.42,27706,251829.54,402556.19
2020-09,236,92640.0,126554.76,30,626255.47,978720.52,93776.0,117180.41,66238,587512.14,942758.05
2020-09,237,96726.0,122706.22,30,618445.43,983720.3099999999,83836.0,94690.9,59804,505397.43,818813.3
2020-09,238,53950.0,85127.63,30,395865.73,592750.99,53236.0,80536.5,37552,375237.98,578816.75
2020-09,239,60046.0,86179.51,30,407034.83999999997,640802.7,54409.0,74820.45,38618,356266.52,572740.93
2020-09,243,773.0,2854.11,30,13328.19,15656.12,5026.0,28029.190000000002,3695,94069.88,116975.44
2020-09,244,3739.0,12226.01,30,51601.47,62140.31,10361.0,45574.25,7451,160729.0,200302.42
2020-09,246,15463.0,26215.14,30,119586.05,181110.99,23769.0,35814.95,16814,168840.88,261678.35
2020-09,249,35683.0,58726.22,30,257720.09,399228.58,29087.0,43378.65,20515,198308.63,316276.83
2020-09,261,6684.0,18529.62,30,71237.45,98178.52,5922.0,17730.58,4106,65806.63,91612.58
2020-09,262,30510.0,49089.36,30,224015.5,344867.6,32835.0,50073.49,23162,230286.62,362200.79
2020-09,263,53297.0,81642.95,30,374133.94,575006.61,47677.0,133568.65,33712,320501.46,505927.07
2020-10,4,2162.0,5371.77,31,25548.59,34547.66,10939.0,21360.64,7813,93065.63,134930.09
2020-10,12,464.0,1496.1,31,5544.16,7448.78,748.0,1850.52,472,7163.71,9923.17
2020-10,13,9203.0,26362.9,31,100613.45,144582.08,11937.0,35715.47,8307,133135.67,188486.59
2020-10,24,10502.0,17762.01,31,83074.24,114389.86,11587.0,20189.62,8063,89935.65,128697.31
2020-10,41,16292.0,27556.21,31,1131639.15,1168476.6400000001,25129.0,51089.2,17858,224917.66999999998,300510.78
2020-10,42,8244.0,19760.95,31,92516.86,111698.97,19289.0,55980.05,14015,1230251.1,1288002.38
2020-10,43,49890.0,67580.39,31,329274.24,505621.64,35879.0,46007.21,23973,226513.68,353338.4
2020-10,45,2305.0,7146.93,31,30410.36,39389.01,4654.0,12160.01,3318,50255.53,67971.11
2020-10,48,64646.0,102681.42,31,464620.49,707447.22,56613.0,76834.4,39820,370085.59,583134.0800000001
2020-10,50,16757.0,29115.989999999998,31,131450.41,195461.54,26652.0,39304.38,18760,183339.8,285880.56
2020-10,68,48952.0,84935.88,31,385989.19,580763.62,47088.0,66235.8,32982,316310.65,495824.24
2020-10,74,17064.0,33321.31,31,153997.31,192634.89,31547.0,65067.85,22502,279001.66,368575.13
2020-10,75,36023.0,65103.32,31,300564.17,401126.94,50392.0,184997.16,35946,382936.79,543089.54
2020-10,79,52807.0,91508.19,31,399796.17,608353.69,45835.0,76225.39,31841,340861.07,526016.31
2020-10,87,10064.0,30606.95,31,116290.24,162443.75,12314.0,37482.02,8808,140684.81,198337.04
2020-10,88,5668.0,19560.26,31,70478.98,95898.68,5689.0,18443.78,3919,65149.73,89138.62
2020-10,90,46657.0,71703.84,31,335994.73,519662.57,35600.0,50012.62,25335,237182.57,377591.68
2020-10,100,39693.0,65580.23,31,301123.29,451528.55,29966.0,38012.92,21256,194050.21,303680.05
2020-10,107,56043.0,88256.99,31,410429.7,629538.41,46534.0,67363.78,33050,316988.78,499474.04
2020-10,113,35119.0,96635.70999999999,31,253876.25,390485.35,29528.0,44211.31,21066,208172.78,327887.2
2020-10,114,24262.0,139248.49,31,176632.12,271583.44,19700.0,31037.62,13676,143494.11,222398.13
2020-10,116,4266.0,10875.4,31,46779.06,57644.64,9706.0,30957.34,6967,120651.5,153569.57
2020-10,120,25.0,152.11,13,533.1,626.4300000000001,77.0,544.48,66,1772.5,2086.49
2020-10,125,9269.0,16679.53,31,72843.72,110535.41,7839.0,13891.550000000001,5476,61477.6,93350.57
2020-10,127,402.0,1680.74,31,7608.23,9002.03,2112.0,13058.17,1552,43663.48,53019.2
2020-10,128,55.0,447.99,25,1656.13,1903.05,147.0,967.6700000000001,122,3313.13,4022.38
2020-10,137,43202.0,80497.97,31,352071.93,524217.43,39855.0,61748.24,28881,288127.35,441341.5
2020-10,140,64879.0,121115.98,31,555495.23,818582.11,58628.0,193429.62,42382,447050.08,677458.45
2020-10,141,78449.0,110296.64,31,534640.29,835686.53,76527.0,95552.37,53904,488313.97,781618.44
2020-10,142,73777.0,287489.05000000005,31,518818.56,804995.1900000001,66445.0,87697.09,46767,427461.59,683683.6900000001
2020-10,143,34695.0,52194.9,31,248106.65,379486.5,39549.0,56132.25,27856,270776.88,424948.84
2020-10,144,14675.0,26529.87,31,119005.93,175759.43,15994.0,28366.98,11035,131491.79,195046.16999999998
2020-10,148,13703.0,28254.18,31,117579.2,171325.96,15483.0,29172.29,10784,132866.31,195309.39
2020-10,151,35586.0,55575.84,31,263908.75,370363.24,32164.0,49624.39,22512,232197.69,340642.47
2020-10,152,3018.0,6533.23,31,29537.5,36183.19,5719.0,13831.27,4049,58279.76,74057.73
2020-10,153,125.0,696.45,30,3010.38,3430.59,228.0,1557.6200000000001,184,5890.7,6670.94
2020-10,158,12099.0,20608.92,31,92831.78,142632.89,17975.0,28910.93,12560,132058.2,205979.1
2020-10,161,78513.0,116429.02,31,569124.82,887716.88,68583.0,85152.84,49594,440247.89,697856.59
2020-10,162,71418.0,105488.19,31,500735.54,787783.1,54442.0,69171.11,39363,355925.94,566592.92
2020-10,163,52348.0,78207.59,31,378419.55,586959.07,45147.0,58771.75,32267,294309.97,468208.47
2020-10,164,42368.0,65918.78,31,307884.16,475004.96,36720.0,49322.1,25835,244590.65,384941.76
2020-10,166,16122.0,28425.42,31,133261.53,178193.65,20230.0,37309.65,14268,164410.03,228104.28
2020-10,170,73562.0,115828.73,31,544723.29,838704.55,69768.0,91774.19,49655,456056.85,725139.65
2020-10,186,79623.0,137528.68,31,633735.04,951082.24,44211.0,57392.68,31528,286315.4,453027.25
2020-10,194,96.0,515.85,27,2535.04,3487.4,506.0,2185.25,368,7825.92,11687.51
2020-10,202,191.0,899.73,30,3571.48,4251.53,1368.0,5038.46,1007,19092.97,25233.74
2020-10,209,3971.0,11716.12,31,46239.96,63434.53,5057.0,15535.12,3598,58665.07,81795.86
2020-10,211,13553.0,23609.95,31,105918.58,159709.02,16932.0,29193.71,11886,135138.77,204554.91
2020-10,224,4245.0,8028.91,31,36531.42,54303.13,10617.0,17396.26,7467,77506.82,120039.05
2020-10,229,54155.0,77583.73,31,362865.07,569608.01,52742.0,69366.75,37448,348417.96,553283.62
2020-10,230,38371.0,63286.63,31,284668.99,435061.88,30714.0,42589.01,21581,201398.12,316172.68
2020-10,231,26054.0,57531.94,31,239949.38,347462.54,30705.0,70446.21,21747,289336.29,420272.95
2020-10,232,2704.0,8706.57,31,39157.47,49804.98,12082.0,29333.42,8676,122414.0,169248.62
2020-10,233,32286.0,51735.99,31,233837.85,360921.04,36087.0,51416.39,25565,243192.79,383837.77999999997
2020-10,234,63045.0,94199.95,31,448773.03,697772.88,53159.0,69956.34,37507,342257.77,547395.88
2020-10,236,123384.0,160797.06,31,822054.84,1289582.47,126534.0,196627.63,88809,794284.1900000001,1274718.42
2020-10,237,127657.0,159405.72,31,821126.78,1307275.6,111997.0,123784.16,79388,677702.37,1097603.92
2020-10,238,67358.0,103400.73,31,487771.01,733573.25,68070.0,100466.1,47179,472382.82,730790.33
2020-10,239,77145.0,107313.69,31,516014.23,812291.39,70504.0,96104.79,49513,462387.44,741567.06
2020-10,243,760.0,3310.66,31,14348.26,17067.29,5334.0,208395.18,3872,100307.65,125001.95
2020-10,244,3998.0,12973.6,31,54422.62,65876.22,10965.0,49011.54,7982,171791.84,214338.35
2020-10,246,22077.0,36448.67,31,167116.32,254177.8,31395.0,46959.33,22204,223365.74,346645.35
2020-10,249,49115.0,78454.62,31,353510.69,550654.12,38834.0,55446.7,27171,260881.69,416813.43
2020-10,261,8388.0,22843.86,31,89332.81999999999,123656.54,7451.0,20820.6,5076,79189.42,110709.79000000001
2020-10,262,39965.0,62240.76,31,290424.17,448019.24,43009.0,63906.26,30122,300960.43,472925.21
2020-10,263,65954.0,100126.01,31,468315.04,721186.37,60135.0,87290.27,42396,405663.61,640810.09
2020-11,4,1850.0,4916.26,30,21566.57,29095.99,9841.0,19765.66,7044,84435.28,122501.92
2020-11,12,348.0,1059.36,30,3744.06,5229.77,633.0,1650.84,416,6168.88,8618.4
2020-11,13,8066.0,23740.9,30,88539.39,127115.24,10635.0,31023.21,7382,114563.98,163099.94
2020-11,24,9690.0,16217.52,30,75560.62,104469.41,10746.0,18337.21,7428,80570.27,116581.57
2020-11,41,14269.0,25438.77,30,267752.07,300574.05,22858.0,75943.3,16208,200004.89,268138.19
2020-11,42,6844.0,73963.01000000001,30,78805.72,94690.38,16967.0,50481.06,12355,203093.96,253805.98
2020-11,43,45565.0,62117.64,30,301100.79,461816.66000000003,31903.0,41508.97,21575,352631.42,465621.63
2020-11,45,2014.0,5945.78,30,25107.39,32961.38,4321.0,10762.27,3077,44128.12,60290.85
2020-11,48,57594.0,92958.47,30,415446.21,631717.4,51028.0,69617.9,36276,334453.47,527301.78
2020-11,50,15700.0,27130.010000000002,30,120918.84,180730.39,23494.0,35185.66,17057,163829.88,256040.59
2020-11,68,46388.0,82658.24,30,364370.58,548047.84,43275.0,62658.86,30768,291474.76,456964.52
2020-11,74,15543.0,30968.44,30,141842.35,178276.3,28780.0,60680.69,20765,257738.51,340628.49
2020-11,75,33533.0,61986.2,30,277905.65,369829.19,45351.0,75075.48,32606,342089.2,487401.36
2020-11,79,43296.0,76797.32,30,332537.92,504993.33,38027.0,64436.47,27049,286418.84,441086.91
2020-11,87,8176.0,24759.33,30,93706.35,130379.59,10228.0,31805.06,7418,118566.38,167282.84
2020-11,88,4368.0,14843.47,30,52629.45,72158.78,4561.0,15249.72,3260,52893.69,72841.29
2020-11,90,42108.0,65739.02,30,302971.29,467904.66,31741.0,45537.36,22596,211128.45,335573.47
2020-11,100,33535.0,56123.47,30,255969.48,384740.59,25719.0,32440.4,18263,166144.72,258687.91
2020-11,107,48985.0,78696.01,30,359920.95,553374.61,40405.0,110962.43,29093,275168.56,435539.31
2020-11,113,30932.0,49189.44,30,229549.13999999998,352848.54,26087.0,39649.29,18684,185505.11,291785.1
2020-11,114,20199.0,33929.01,30,150061.37,229778.44,16316.0,97788.76,11519,119543.24,185295.28
2020-11,116,3686.0,9415.45,30,40572.98,50129.25,8970.0,29143.13,6461,110246.25,140086.7
2020-11,120,56.0,203.99,12,722.93,903.37,110.0,407.99,68,1428.46,1767.42
2020-11,125,7712.0,14762.33,30,63735.93,96157.89,6669.0,12017.24,4805,52244.39,79485.57
2020-11,127,303.0,1519.74,30,6308.75,7488.63,1929.0,11889.1,1372,38414.59,47065.67
2020-11,128,41.0,356.18,25,1248.87,1477.95,133.0,1038.23,110,3302.53,4030.6600000000003
2020-11,137,38291.0,76300.94,30,322821.91,477408.77,34797.0,54837.24,25584,252615.84,387341.57
2020-11,140,58715.0,109873.61,30,496011.9,732905.42,52701.0,80528.75,38106,395533.66,602075.43
2020-11,141,70233.0,99607.22,30,478084.62,747607.47,68333.0,86206.68,48527,433969.38,695921.09
2020-11,142,68939.0,100291.14,30,474667.42,739080.55,60533.0,79362.88,43105,388943.46,623146.07
2020-11,143,32256.0,48545.38,30,227246.45,348511.82,37207.0,52153.41,26098,251284.54,394795.91000000003
2020-11,144,12924.0,24222.34,30,107345.04000000001,158300.7,13877.0,24749.35,9694,113664.1,168838.04
2020-11,148,11183.0,24056.6,30,99017.3,142947.84,12891.0,24529.86,9042,110287.41,162249.08000000002
2020-11,151,32765.0,50306.14,30,236313.45,332912.11,29667.0,45966.31,20622,210731.03,309136.26
2020-11,152,2687.0,5768.65,30,24842.79,30588.31,5130.0,12321.17,3598,50215.66,63993.92
2020-11,153,100.0,565.28,28,2506.68,2859.42,188.0,1350.97,145,4733.32,5445.06
2020-11,158,10096.0,17249.28,30,76923.17,118390.96,15434.0,24841.63,10909,112382.77,175988.02
2020-11,161,69362.0,102724.03,30,502460.02,782839.17,59664.0,72607.16,43237,380363.16,603032.25
2020-11,162,63332.0,95197.3,30,446505.58,702326.41,48925.0,62313.0,35246,317136.22,504471.83999999997
2020-11,163,44519.0,66770.41,30,322505.61,499894.36,36747.0,47611.4,26845,241938.42,384752.83
2020-11,164,36763.0,57871.8,30,270248.64,415292.44,31609.0,41328.38,22353,206350.14,325705.26
2020-11,166,14991.0,58830.91,30,123658.5,165376.15,18566.0,33785.7,13087,146927.23,205198.46
2020-11,170,64130.0,161358.43,30,481987.7,741652.11,61436.0,82758.38,44482,407048.75,646619.85
2020-11,186,66207.0,118832.85,30,539154.77,808428.15,36262.0,47412.840000000004,26353,238172.36000000002,376891.07
2020-11,194,86.0,449.46,25,2087.46,2774.38,446.0,1594.44,306,6055.16,9272.48
2020-11,202,127.0,581.6,30,2674.88,3140.09,1119.0,4359.13,823,16307.24,21122.31
2020-11,209,3281.0,9403.64,30,36426.9,50190.72,4143.0,12560.2,2980,47641.83,66615.38
2020-11,211,11885.0,21418.670000000002,30,95004.9,142645.3,14204.0,24841.87,10035,112214.76,170195.32
2020-11,224,4010.0,7662.52,30,34868.94,51446.95,9531.0,15645.69,6828,69954.69,108818.51
2020-11,229,48442.0,70312.14,30,325267.94,512779.68,47498.0,63157.69,34117,313093.05,497727.26
2020-11,230,33601.0,55652.42,30,250643.43,381683.37,26588.0,35697.97,18785,171766.25,269484.97000000003
2020-11,231,22443.0,51118.68,30,207972.11,302050.31,25734.0,57557.94,18425,236776.5,346882.41000000003
2020-11,232,2553.0,73341.51999999999,30,38961.82,50065.75,10902.0,27122.78,7911,111887.86,154742.25
2020-11,233,27417.0,44340.75,30,198538.75,306331.78,31392.0,45275.12,22527,212031.14,334768.7
2020-11,234,55552.0,83940.42,30,397658.24,618757.42,46209.0,61802.31,32950,299805.27,478241.68
2020-11,236,113882.0,150886.55,30,761527.84,1195570.6,115836.0,142249.54,82137,724698.21,1165607.41
2020-11,237,114728.0,145032.27,30,741005.22,1180037.26,99894.0,111793.16,71481,604217.51,979795.69
2020-11,238,63208.0,95564.52,30,446442.21,674257.64,63293.0,92775.61,44518,435042.37,675688.2
2020-11,239,70704.0,99064.52,30,471717.86,743625.75,65950.0,88200.76,46151,423898.13,681427.81
2020-11,243,651.0,2821.11,30,12842.18,15140.8,5033.0,27874.95,3618,91861.54,114873.96
2020-11,244,3192.0,11270.13,30,44967.12,54699.21,10028.0,45600.21,7319,155737.13999999998,195177.95
2020-11,246,20516.0,33839.6,30,152397.15,232129.8,28356.0,42362.46,20155,198507.22,309523.58
2020-11,249,41512.0,68543.34,30,304871.15,473703.7,32522.0,87976.53,23229,226701.79,359920.77999999997
2020-11,261,7060.0,20129.33,30,76535.19,106106.78,6109.0,17402.45,4313,65570.89,92007.14
2020-11,262,35938.0,56166.88,30,258051.49,397893.83,38742.0,56878.23,27253,266433.23,419997.79000000004
2020-11,263,58019.0,88196.4,30,410104.49,634991.67,54595.0,78279.9,38674,363231.61,575511.23
2020-12,4,1616.0,5127.87,31,21001.12,28069.31,9614.0,18766.42,6884,80723.96,117187.76
2020-12,12,280.0,874.85,31,3197.64,4318.26,573.0,1453.52,355,5614.8,7694.57
2020-12,13,7080.0,20821.36,31,77438.58,111170.39,8958.0,27597.06,6305,100746.33,142598.11
2020-12,24,9255.0,15719.42,31,72837.41,100471.5,10242.0,17244.03,7177,76622.01,110840.31
2020-12,41,15216.0,26032.73,31,124509.97,158418.81,23540.0,45473.26,16618,200637.07,267422.05
2020-12,42,7497.0,79878.14,31,86612.78,104271.23,17246.0,170353.4,12666,201865.62,252816.42
2020-12,43,41571.0,55757.62,31,273396.36,420954.43,30663.0,37605.32,20402,188194.89,294864.99
2020-12,45,1736.0,53977.44000000001,31,22172.54,28734.72,3871.0,58863.14999999999,2755,39817.47,54399.729999999996
2020-12,48,54252.0,193888.44,31,383785.78,585838.37,49214.0,67137.25,34530,325656.26,511260.32
2020-12,50,14994.0,25122.0,31,113543.85,170621.79,22985.0,60272.83,16374,165313.18,256403.86000000002
2020-12,68,44532.0,76498.06,31,343052.94,516898.61,41678.0,58756.11,29468,277139.0,435941.5
2020-12,74,17223.0,233874.94,31,152108.11,190159.95,29221.0,254988.7,20856,253825.03,334203.3
2020-12,75,34382.0,63086.55,31,284191.15,378539.79,46138.0,75109.38,33288,345390.26,490878.78
2020-12,79,35392.0,59545.12,31,266956.61,407011.86,32959.0,55178.87,23346,246239.33,381117.2
2020-12,87,7209.0,71141.62,31,81523.88,113891.23,9307.0,77564.26999999999,6534,105176.41,148249.13
2020-12,88,3899.0,13164.56,31,46798.85,63560.79,4374.0,15030.130000000001,3087,51703.04,70567.77
2020-12,90,39516.0,59590.78,31,280397.16,435914.89,29515.0,67902.93000000001,21371,197343.38,314488.42
2020-12,100,34355.0,57718.37,31,265323.62,397488.03,27459.0,34498.75,19278,178244.33,277025.53
2020-12,107,45948.0,83028.79000000001,31,335168.57,515618.49,38153.0,103641.8,27521,256749.29,407832.79
2020-12,113,28518.0,91110.87,31,207665.99,320662.86,24684.0,36633.56,17725,173115.42,273362.71
2020-12,114,16487.0,26631.48,31,121283.51,187209.28,14325.0,22935.81,10064,104190.23,161891.91
2020-12,116,3991.0,10029.64,31,43149.85,53223.2,8797.0,28009.12,6365,108172.53,137531.85
2020-12,120,24.0,169.10999999999999,13,682.83,776.51,96.0,477.76,69,1782.65,2094.88
2020-12,125,6750.0,12060.72,31,52607.130000000005,80192.56,5828.0,10883.33,4252,46629.67,70914.95
2020-12,127,425.0,1791.18,31,8218.1,9685.15,1903.0,12084.9,1431,40299.32,49297.43
2020-12,128,70.0,666.3100000000001,27,2202.49,2611.01,172.0,1142.23,130,3632.4500000000003,4499.74
2020-12,137,37480.0,151234.33999999997,31,314935.83,467543.91000000003,33960.0,52754.77,24728,243071.66,373796.92
2020-12,140,58936.0,108369.51,31,489462.54,726986.28,53863.0,79786.1,38887,392522.83,604066.04
2020-12,141,69297.0,95510.05,31,460052.03,724683.3,65860.0,128468.26999999999,46683,409635.31,661372.45
2020-12,142,67468.0,96045.7,31,458303.47,718420.62,58578.0,73969.75,41598,368415.74,594590.98
2020-12,143,30964.0,94638.2,31,215209.87,331689.9,35004.0,47568.5,24857,232726.93,369827.56
2020-12,144,11694.0,21646.27,31,97530.17,144375.45,12181.0,22408.94,8542,101403.19,150585.67
2020-12,148,8684.0,18064.81,31,75591.98,108870.26,10787.0,21823.63,7706,95498.48999999999,139406.33000000002
2020-12,151,32861.0,51106.68,31,239971.6,337706.53,30037.0,45844.96,20971,212317.0,312460.39
2020-12,152,2881.0,5954.43,31,26090.62,32105.83,5371.0,12582.84,3804,52052.85,66026.57
2020-12,153,97.0,492.27,30,2273.64,2630.25,205.0,1227.41,164,4888.01,5640.67
2020-12,158,8126.0,40322.38,31,62031.700000000004,96189.99,13070.0,21914.47,9400,97956.18,153707.96
2020-12,161,72773.0,106418.92,31,525288.11,817048.2,62436.0,75437.57,44887,404941.27,637867.35
2020-12,162,60040.0,88214.5,31,418653.9,659345.98,46840.0,58753.51,33744,304163.35,483721.13
2020-12,163,47936.0,70147.58,31,344529.59,536047.74,40096.0,49970.36,28661,256788.78,409227.68
2020-12,164,36160.0,55750.53,31,264476.02,407247.02999999997,31902.0,41966.78,22336,608791.8,728852.0700000001
2020-12,166,14480.0,92095.1,31,121701.1,162925.36000000002,18029.0,33180.13,12714,144302.38,200973.15
2020-12,170,62055.0,98944.90000000001,31,859888.96,1108056.08,58747.0,428303.28,42168,384686.23,612190.93
2020-12,186,61383.0,108982.76,31,497368.88,747529.68,35690.0,45958.05,25429,232214.12,365762.68
2020-12,194,203.0,784.81,29,3622.68,5130.82,469.0,1821.38,342,7266.78,11043.32
2020-12,202,123.0,620.02,29,2396.63,2849.13,1047.0,3863.17,760,14542.84,18996.47
2020-12,209,2968.0,8728.91,31,33468.07,45511.28,3834.0,11532.369999999999,2703,43115.33,60362.53
2020-12,211,10601.0,19275.1,31,86062.3,129367.38,13500.0,24219.23,9611,109633.57,165252.27
2020-12,224,3953.0,7590.05,31,33638.59,50010.08,9366.0,15377.88,6576,68061.89,105790.31
2020-12,229,45668.0,65007.74,31,303009.56,478421.71,45137.0,58364.14,32299,295098.36,470053.03
2020-12,230,37340.0,59743.93,31,274049.93,418018.73,29354.0,37081.42,20176,185848.15,291264.59
2020-12,231,19095.0,45031.32,31,185085.82,265738.59,22975.0,100893.48999999999,16452,215674.94,313991.84
2020-12,232,1966.0,7166.52,31,31656.48,39254.66,10337.0,426599.01,7418,105022.21,144254.5
2020-12,233,26241.0,41960.13,31,188628.62,292233.71,29568.0,42286.76,21443,200990.55,318112.9
2020-12,234,52705.0,77917.24,31,376641.22,587910.92,43848.0,106212.65999999999,31569,283490.87,454801.39
2020-12,236,112933.0,146335.42,31,746081.08,1175603.28,112392.0,133292.3,79491,686698.54,1113266.98
2020-12,237,113854.0,140367.46,31,727533.32,1164609.31,97702.0,105694.90000000001,70198,585298.68,953347.25
2020-12,238,63213.0,94704.35,31,439744.54000000004,663342.22,62295.0,89764.08,43552,420556.11,657659.74
2020-12,239,70434.0,94800.78,31,455121.22,720811.9,63700.0,147906.0,44421,401311.44,649730.57
2020-12,243,633.0,2647.62,31,11782.11,13946.25,4758.0,25515.84,3458,85923.0,107664.89
2020-12,244,3724.0,12510.5,31,50733.700000000004,62149.1,9978.0,46103.93,7274,155037.56,193916.19
2020-12,246,21455.0,34010.43,31,156170.38999999998,237689.39,28334.0,40182.08,19765,193138.63999999998,301555.58
2020-12,249,34264.0,53590.51,31,250813.44999999998,390657.5,28861.0,42771.64,20666,198997.63,317087.99
2020-12,261,6029.0,17449.65,31,66965.62,92923.24,5675.0,17117.04,4055,63528.33,88691.37
2020-12,262,35721.0,54407.86,31,251740.5,390565.6,37933.0,54436.31,26821,258421.21,410208.16000000003
2020-12,263,56676.0,83931.35,31,393589.37,610979.86,52857.0,72708.29,37470,344043.13,549041.2
2021-01,4,976.0,5047.36,31,20628.86,27982.08,8360.0,19115.04,6260,77353.20999999999,111648.53
2021-01,12,230.0,808.88,31,2849.66,3879.14,435.0,1355.77,307,4796.55,6534.32
2021-01,13,5901.0,17707.84,31,65373.69,94323.39,7790.0,26150.15,5603,92185.25,130313.85
2021-01,24,9114.0,16180.63,31,72792.42,100711.9,9920.0,18642.81,7121,78103.8,112828.03
2021-01,41,13407.0,63100.6,31,115894.34999999999,148471.01,20978.0,70669.0,15837,192130.16999999998,257143.35
2021-01,42,5397.0,16828.9,31,78121.01,93754.68,14565.0,47539.590000000004,11858,191447.77,240095.92
2021-01,43,38921.0,54574.37,31,253848.58,392817.65,28295.0,37550.15,19422,177437.41999999998,278545.06
2021-01,45,1471.0,35416.490000000005,31,21762.31,28342.25,3271.0,9543.89,2577,37982.98,51537.34
2021-01,48,48154.0,78943.65,31,348125.15,531164.13,43896.0,116768.09999999999,31897,295984.94,466811.86
2021-01,50,12450.0,22961.56,31,99546.88,149898.67,19932.0,98703.70000000001,14971,145705.38,228113.62
2021-01,68,39615.0,70713.78,31,307074.1,465474.89,36995.0,56962.03,26955,255603.98,402743.49
2021-01,74,14591.0,31152.89,31,143345.76,180752.91,26527.0,196656.69,20381,244175.22,323216.21
2021-01,75,31925.0,61617.1,31,275852.91,368532.27,43810.0,75448.48,32598,336487.88,480385.98
2021-01,79,31501.0,138530.32,31,234771.58000000002,360131.72,29803.0,58423.68,21960,241772.04,370237.11
2021-01,87,6163.0,20917.1,31,77667.41,107615.91,7816.0,29293.64,5972,101776.95,141904.97
2021-01,88,3336.0,12229.36,31,43543.93,59055.0,3619.0,13566.62,2704,45438.37,61712.35
2021-01,90,34635.0,53724.38,31,242860.26,380916.52,27010.0,42224.03,19990,188678.51,300433.21
2021-01,100,30427.0,126219.06,31,226032.46,344463.38,23587.0,82336.66,17205,151306.25,238477.66
2021-01,107,42416.0,70289.31,31,315953.97,486544.49,36060.0,172396.81999999998,26638,256040.12,405432.52
2021-01,113,25149.0,39106.61,31,179735.81,280346.6,21797.0,36222.65,16163,157825.54,250041.86000000002
2021-01,114,13723.0,22908.73,31,99749.03,155066.4,12629.0,22795.08,9122,96521.02,149947.21
2021-01,116,3343.0,61746.85,31,43418.85,53203.64,7498.0,26448.48,5946,100943.32,127978.28
2021-01,120,23.0,142.01999999999998,18,818.9300000000001,922.65,140.0,727.01,104,2470.62,2987.44
2021-01,125,6192.0,11048.55,31,47499.3,72634.5,5424.0,10980.06,3969,44662.38,67563.61
2021-01,127,280.0,265319.02,31,9220.81,11014.22,1758.0,13220.3,1486,42362.33,51864.42
2021-01,128,16.0,522.09,23,1969.57,2282.9,73.0,797.47,93,2629.59,3206.11
2021-01,137,36687.0,75762.89,31,316566.14,471336.05,31962.0,55330.83,24604,245776.26,376950.15
2021-01,140,56150.0,106557.96,31,474855.89,707239.3,50738.0,81581.36,37778,379360.18,585054.99
2021-01,141,64272.0,90250.86,31,418673.19,664625.6,61240.0,80664.66,44385,383384.66,623932.77
2021-01,142,58793.0,85671.52,31,396191.86,623789.03,53018.0,71986.45,38251,337532.17,545852.1
2021-01,143,28562.0,43495.67,31,200171.15,308512.59,32622.0,48329.68,23780,224892.36,355777.93
2021-01,144,9768.0,18748.16,31,81309.70999999999,120758.03,10767.0,51874.45,7765,92094.04000000001,136467.34
2021-01,148,7292.0,16873.73,31,69024.06999999999,99573.23,10310.0,23315.95,7651,96882.63,140733.92
2021-01,151,29829.0,48866.12,31,222511.07,311816.85,26476.0,43905.89,19135,194448.17,284966.74
2021-01,152,2736.0,5869.66,31,25792.08,31601.95,4449.0,11191.77,3318,45847.770000000004,57978.020000000004
2021-01,153,17.0,512.41,29,2511.06,2867.37,106.0,1340.27,176,5238.0199999999995,6047.86
2021-01,158,6364.0,11580.76,31,50757.229999999996,78595.11,12299.0,22150.94,8935,94363.24,146956.86000000002
2021-01,161,59589.0,90663.48,31,418072.06,662841.46,52520.0,66034.01,38597,321696.25,518719.95
2021-01,162,55715.0,83884.09,31,379217.41,605429.14,40594.0,54864.8,30181,262267.44,422825.98
2021-01,163,39059.0,58836.73,31,273855.0,432190.47,32390.0,43880.12,23876,208788.57,335641.38
2021-01,164,30432.0,48764.17,31,220547.99000000002,343349.53,27499.0,38791.19,20074,181561.06,288255.01
2021-01,166,13780.0,26219.43,31,117336.45,156925.54,17260.0,37170.04,12679,151768.62,210644.56
2021-01,170,57819.0,182773.66,31,431109.41,669168.0,54501.0,128993.54000000001,40392,365952.31,585614.18
2021-01,186,59599.0,105235.34,31,458355.2,696553.37,32119.0,43429.58,23562,207722.65,331010.18
2021-01,194,100.0,509.71999999999997,25,2474.27,3409.29,289.0,1669.99,303,6710.21,9705.71
2021-01,202,30.0,440.87,28,1944.19,2391.27,900.0,4004.74,694,14335.87,18539.64
